Data_Registro;Tensao_Fase_RS_V;Tensao_Fase_ST_V;Tensao_Fase_TR_V;Corrente_Fase_R_A;Corrente_Fase_S_A;Corrente_Fase_T_A;Demanda_kW;Potencia-Ativa_kW
2022-11-03 11:11:46.990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.887;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.960;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.970;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 12:11:46.990;451;451;451;217;227;190;1193;-30473
2022-11-03 12:11:46.997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.940;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.970;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.970;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:46.993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.017;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.023;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.030;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 13:11:47.053;446;446;448;126;111;109;1160;-30373
2022-11-03 13:11:47.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.857;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.887;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 14:11:46.970;447;448;448;100;89;91;620;-30243
2022-11-03 14:11:46.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.917;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:46.993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.017;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.030;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 15:11:47.043;443;444;445;141;148;135;1512;-30144
2022-11-03 15:11:47.047;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.813;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.830;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.843;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 16:11:46.937;448;449;450;198;229;201;1779;-29988
2022-11-03 16:11:46.940;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.917;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.940;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.963;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.970;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.977;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:46.993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.067;431;434;438;674;752;724;1738;-29823
2022-11-03 17:11:47.067;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.073;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 17:11:47.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.780;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.787;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.793;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.807;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.817;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.830;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.833;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.840;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.857;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 18:11:46.933;431;436;442;714;783;773;2084;-29641
2022-11-03 18:11:46.937;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.907;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.940;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.960;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 19:11:46.980;438;439;442;364;379;360;1580;-29461
2022-11-03 19:11:46.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.783;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.833;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.857;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.907;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 20:11:46.940;451;450;451;156;161;116;1247;-29303
2022-11-03 20:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.857;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.863;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.917;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.940;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.963;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 21:11:46.983;443;444;449;439;434;431;1490;-29153
2022-11-03 21:11:46.990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.917;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.937;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.963;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:46.990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 22:11:47.070;447;447;450;267;265;230;1627;-28970
2022-11-03 22:11:47.073;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.023;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.067;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.070;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.080;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.093;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.107;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.113;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.130;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.137;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-03 23:11:47.160;450;450;451;141;138;135;1318;-28786
2022-11-03 23:11:47.167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.070;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.097;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.113;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.130;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.140;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.183;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.193;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 00:11:47.207;438;439;442;399;414;420;2080;-28596
2022-11-04 00:11:47.213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.787;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.797;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.803;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.810;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.837;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.840;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.857;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.907;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 01:11:46.913;447;448;449;127;130;124;1847;-28412
2022-11-04 01:11:46.917;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 02:11:46.877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 02:11:46.883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 02:11:46.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-04 02:11:46.893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
